mol,Cmpd Name,AUC,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
O=C(Nc1oc2c(n1)cccc2)c1nccnc1,,1.5,32.458344,0,0,1,1,4,0,15,0,26,1,5,18,9,45.191883,1.7381493,0,0,12,0,0,8,0,4,2,0,0,1.482597,-2.1333108,-0.64606035,0.65982407,2.2299538,-2.2825911,-0.56568307,0.73212278,2.3157716,-1.8243113,-0.44899806,0.82517397,2.5301592,16.239656,2,0.1,16,28,1,20,0,3,0.15000001,11,0,12.372033,9.1995888,6.5414519,7.8364987,8.8264999,5.2571483,2.6993587,3.8914115,0,0,0.84823966,10,0,-0.78421444,-0.48440009,0.10391538,2.2047403,-0.9931742,-0.3663235,0.16495571,2.2988031,-0.40661234,-0.2261889,0.21052998,2.4984543,7.7370648,6.9762254,3.4594233,1.8431422,1.843145,-3.4284861,0,9.0001249,6.6506925,6.59E-06,14,12.181299,1.0000852,3.93E-06,13.005,5.9698215,3.1346939,8.2965345,3.6962955,1.8981414,1.7036912,6,1,1,0,0.36252999,-2.2232599,6.5185533,0,1,16,1,3,2,0,0,0,1.5030065,-1.5030065,0.21782163,0.27991214,63.233978,0,67.598068,15.158071,0,0,30.390074,0,0,0,11.365152,11.365152,13.566921,2.503756,0.73126876,0.18031773,0.12750107,0.26873124,0.81968224,0.14123017,157.35527,38.80098,27.435829,57.825901,176.38019,30.390074,0.5,1,0,0,0,0,1,0,0,0,1,0,215.18117,0,0,0,215.18117,0,5,0,3,0,0,0.22222222,1.8701,0,73.626122,0,0,26.618963,9.5073462,0,129.19615,0,4.591166,6.3994198,33.369564,50.35659,0,2.7567475,29.582264,122.21581,5.2587838,0,80.910004,0.53921634,5.321928,3.125325,8.0153055,215.18117,273.69388,30.614649,0,0,5.6825762,137.5316,41.352348,36.297226,240.222,644,24,94
O=C(Nc1c2c(ccnc2)ccc1)c1nccnc1,,16,36.50993,0,0,1,1,4,0,16,0,29,1,5,19,13,46.3592,1.5985931,0,0,14,0,0,10,0,4,1,0,0,1.5565218,-2.2623336,-0.65668505,0.73022604,2.2384439,-2.294416,-0.59040207,0.79365385,2.3888004,-1.9004109,-0.49280709,0.88495135,2.5890326,16.510071,2,0.095238097,17,31,1,21,0,3,0.14285715,13,0,13.07914,9.9460411,7.6961522,9.2507124,9.3433371,5.7454343,3.5267091,5.0412416,0,0,0.80037004,10,0,-0.80428851,-0.46095675,0.12437735,2.3145578,-0.99317676,-0.33864987,0.18488444,2.4474628,-0.40391433,-0.22885968,0.24045067,2.638521,7.5345044,7.1892538,4.2507505,2.3761759,2.3979261,-3.8016887,0,9.7685108,7.3127079,0.04983481,14,8.2802668,1.2190922,0.030475598,13.959184,6.6352043,3.3659606,8.7022572,4.0153046,1.9897523,1.8390638,5,1,1,0,0.53753,-1.61125,7.2261295,0,1,17,1,3,2,0,0,0,1.1869273,-1.1869273,0.25141981,0.22198187,67.651054,26.999058,81.198021,6.6995511,0,12.949531,0,0,0,0,0,22.730305,13.566921,0,0.78754127,0.15659229,0.15659229,0.21245874,0.84340769,0.055866443,182.54768,36.297226,36.297226,49.246758,195.49722,12.949531,0.5,1,0,0,0,0,1,0,0,0,1,0,231.79445,0,0,0,231.79445,0,5,0,3,0,0,0.2631579,2.2771001,0,73.626122,0,0,26.618963,0,0,161.79045,0,2.7567475,7.1728201,23.862217,50.35659,0,2.7567475,25.913427,156.64452,5.2587838,0,67.769997,0.51875818,5.3923173,3.0865481,8.1949959,231.79445,300.08743,30.614649,0,0,5.6825762,182.54768,12.949531,36.297226,250.261,716,28,98
O=C(Nc1c2c(cnc1)cccc2)c1nccnc1,,19.5,36.50993,0,0,1,1,4,0,16,0,29,1,5,19,13,46.3592,1.5985931,0,0,14,0,0,10,0,4,1,0,0,1.5565218,-2.2530711,-0.63531703,0.70626563,2.2361679,-2.294838,-0.56983829,0.76789486,2.379894,-1.8947762,-0.46888655,0.86310667,2.582643,16.510071,2,0.095238097,17,31,1,21,0,3,0.14285715,13,0,13.07914,9.9460411,7.6961522,9.2507124,9.3433371,5.7454343,3.5267091,5.0412416,0,0,0.80037004,10,0,-0.7992627,-0.45799372,0.11680661,2.3097117,-0.99314171,-0.33316714,0.17799012,2.4399509,-0.4038142,-0.22143187,0.2342563,2.6326499,7.549314,7.2010527,4.2255507,2.372354,2.3883598,-3.8035915,0,9.7666779,7.3124619,0.036918689,14,8.4164171,1.1712841,0.022426186,13.959184,6.6352043,3.3659606,8.7022572,4.0153046,1.9897523,1.8390638,5,1,1,0,0.53653002,-1.61125,7.2261295,0,1,17,1,3,2,0,0,0,1.1838653,-1.1838653,0.25210816,0.22255549,67.651054,20.299505,87.897575,6.6995511,0,12.949531,0,0,0,0,0,22.730305,13.566921,0,0.78754127,0.15659229,0.15659229,0.21245874,0.84340769,0.055866443,182.54768,36.297226,36.297226,49.246758,195.49722,12.949531,0.5,1,0,0,0,0,1,0,0,0,1,0,231.79445,0,0,0,231.79445,0,5,0,3,0,0,0.57894737,2.2771001,0,73.626122,0,0,26.618963,0,0,161.79045,0,2.7567475,7.1728201,23.862217,50.35659,0,2.7567475,25.913427,156.64452,5.2587838,0,67.769997,0.51875818,5.3923173,3.0865481,8.1949959,231.79445,300.08743,30.614649,0,0,5.6825762,182.54768,12.949531,36.297226,250.261,716,28,98
O=C(Nc1c2c(nccc2)ccc1)c1nccnc1,,4,36.50993,0,0,1,1,4,0,16,0,29,1,5,19,13,46.3592,1.5985931,0,0,14,0,0,10,0,4,1,0,0,1.5565218,-2.2588089,-0.64175093,0.70497859,2.2378159,-2.2944324,-0.57917488,0.75954509,2.3791265,-1.8989631,-0.47443801,0.85953861,2.585789,16.510071,2,0.095238097,17,31,1,21,0,3,0.14285715,13,0,13.07914,9.9460411,7.6961522,9.2507124,9.3433371,5.7555003,3.5713673,5.1329932,0,0,0.80037004,10,0,-0.80437207,-0.45914599,0.11920358,2.3093863,-0.99317002,-0.33920297,0.17519733,2.4362824,-0.4039166,-0.22205696,0.23176987,2.6314557,7.5578976,7.250864,4.3205738,2.3353267,2.3747039,-3.8041947,0,9.7723799,7.3132272,0.088904403,14,8.0106411,1.3499607,0.055507377,13.959184,6.6352043,3.3659606,8.7022572,4.0153046,1.9897523,1.8390638,5,1,1,0,0.75053,-1.58005,7.2255297,0,1,17,1,3,2,0,0,0,1.1884478,-1.1884478,0.25109816,0.22169787,81.251015,33.698608,60.898518,6.6995511,0,12.949531,0,0,0,0,0,22.730305,13.566921,0,0.78754127,0.15659229,0.15659229,0.21245874,0.84340769,0.055866443,182.54768,36.297226,36.297226,49.246758,195.49722,12.949531,0.5,1,0,0,0,0,1,0,0,0,1,0,231.79445,0,0,0,231.79445,0,5,0,3,0,0,0.68421054,2.2771001,0,73.626122,0,0,26.618963,0,0,161.79045,0,2.7567475,7.1728201,23.862217,50.35659,0,2.7567475,25.4846,157.07335,5.2587838,0,67.769997,0.51875818,5.3923173,3.0865481,8.1949959,231.79445,300.08743,30.614649,0,0,5.6825762,182.54768,12.949531,36.297226,250.261,716,28,98
O=C(Nc1c2c(cnnc2)ccc1)c1nccnc1,,0,35.183136,0,0,1,1,5,0,16,0,28,1,6,19,12,46.361256,1.6557591,0,0,13,0,0,9,0,5,1,0,0,1.5565218,-2.2532361,-0.65134466,0.70045364,2.2375019,-2.2945211,-0.61872715,0.72560406,2.3754754,-1.8948395,-0.46263489,0.86676306,2.5836279,15.416863,2,0.095238097,17,30,1,21,0,3,0.14285715,12,0,13.07914,9.8159046,7.1188021,8.5436058,9.3433371,5.6121011,3.1933756,4.5412416,0,0,0.82611781,10,0,-0.80416429,-0.50218171,0.13355726,2.2922947,-0.99320614,-0.38269392,0.17912409,2.4074748,-0.403914,-0.23415853,0.25019741,2.6105342,9.6128407,7.4087868,4.4244032,1.7206123,1.7206163,-3.5390348,0,9.7781,7.1915407,9.67E-06,14,12.014718,1.0001252,5.76E-06,13.959184,6.6352043,3.3659606,8.6356983,3.9825008,1.9726681,1.8100883,6,1,1,0,0.77452999,-1.6040699,7.0339193,0,1,17,1,3,2,0,0,0,1.2373208,-1.2373208,0.24118003,0.21294102,51.842564,6.6995511,101.49753,6.6995511,0,12.949531,0,0,0,18.842079,0,17.047728,13.566921,0,0.80988419,0.21583116,0.13360356,0.19011584,0.78416884,0.056512274,185.58127,49.45673,30.614649,43.564178,179.68872,12.949531,0.5,1,0,0,0,0,1,0,0,0,1,0,229.14546,0,0,0,229.14546,0,5,0,3,0,0,0.63157892,1.6720999,0,90.166611,0,0,26.618963,0,0,144.14726,0,2.7567475,6.9523201,23.862217,66.897072,0,2.7567475,25.913427,139.00134,5.2587838,0,80.660004,0.51875818,5.3923173,3.0865481,8.1949959,229.14546,293.15067,43.774151,0,0,5.6825762,166.7392,12.949531,49.45673,251.24899,716,28,98
O=C(Nc1c2c(ncc1)cccc2)c1nccnc1,,0,36.50993,0,0,1,1,4,0,16,0,29,1,5,19,13,46.3592,1.5985931,0,0,14,0,0,10,0,4,1,0,0,1.5565218,-2.2540531,-0.62765837,0.68924159,2.2360384,-2.2946045,-0.56391889,0.75385392,2.3729978,-1.8958045,-0.46197698,0.84975964,2.5820537,16.510071,2,0.095238097,17,31,1,21,0,3,0.14285715,13,0,13.07914,9.9460411,7.6961522,9.2507124,9.3433371,5.7555003,3.5713673,5.1329932,0,0,0.80037004,10,0,-0.80394661,-0.46051273,0.11327419,2.3079376,-0.99318278,-0.33792081,0.17049943,2.4331031,-0.40393195,-0.21962442,0.22502451,2.6291754,7.593329,7.2880907,4.25109,1.8714061,2.3563831,-3.7991786,0,9.7813692,7.3144345,0.70260388,14,6.626637,1.8381011,0.72295415,13.959184,6.6352043,3.3659606,8.7022572,4.0153046,1.9897523,1.8390638,5,1,1,0,0.75053,-1.58005,7.2255297,0,1,17,1,3,2,0,0,0,1.1883463,-1.1883463,0.25112009,0.22171681,81.251015,13.399102,81.198021,6.6995511,0,12.949531,0,0,0,0,0,22.730305,13.566921,0,0.78754127,0.15659229,0.15659229,0.21245874,0.84340769,0.055866443,182.54768,36.297226,36.297226,49.246758,195.49722,12.949531,0.5,1,0,0,0,0,1,0,0,0,1,0,231.79445,0,0,0,231.79445,0,5,0,3,0,0,0.57894737,2.2771001,0,73.626122,0,0,26.618963,0,0,161.79045,0,2.7567475,7.1728201,23.862217,50.35659,0,2.7567475,25.4846,157.07335,5.2587838,0,67.769997,0.51875818,5.3923173,3.0865481,8.1949959,231.79445,300.08743,30.614649,0,0,5.6825762,182.54768,12.949531,36.297226,250.261,716,28,98
O=[N+]([O-])c1oc(C=NNc2nc(N3CCOCC3)c3c(n(C4CC4)cc3)n2)cc1,,893,55.257069,0,0,2,3,4,0,14,0,48,1,5,29,13,84.65744,1.7636967,0,0,18,0,0,19,0,7,4,0,0,1.1718806,-2.6553113,-0.57694089,0.70096356,2.7473664,-2.7810304,-0.46440074,0.83026528,2.9003422,-2.3836641,-0.42040783,0.92786849,2.9981627,33.118935,6,0.18181819,15,52,2,33,1,6,0.18181819,35,0,19.794317,15.523017,10.706742,11.819627,14.186673,9.4345169,4.6378636,5.6161566,0,0,0.88292891,14,0,-0.84806144,-0.44572666,0.12179913,2.6580687,-0.98628223,-0.32907206,0.22533512,2.7191372,-0.50604784,-0.21287186,0.29460922,2.9365828,11.342468,10.223271,7.4665527,1.8382127,1.8572937,-4.6140437,0,9.8236208,10.503904,0.031402707,11.394376,8.4910946,1.4399199,0.041998893,20.877869,9.2403803,4.48,15.296245,6.689085,3.2143741,3.5282028,11,1,1,1,4.164,-5.8680701,10.130129,1,1,25,0,5,8,2,0,0,2.4947925,-2.4947925,0.18159702,0.14294404,47.425484,45.01609,78.788635,64.416458,15.681574,8.458519,12.949531,13.449074,0,0,15.103616,5.6825762,2.503756,36.434803,0.76378036,0.21154,0.12899633,0.23621963,0.78846002,0.1072233,264.19934,73.173828,44.621136,81.710762,272.7363,37.089626,0.5,1,0,0,0,0,1,0,0,0,1,0,345.91013,0,0,0,345.91013,0,7,1,5,0,0,0.58620691,2.6454999,3.1243138,60.443996,28.214245,129.66669,5.4488211,26.170353,0,74.432182,41.718781,9.2470064,10.55211,27.59285,52.13316,54.059322,9.4307899,31.42351,107.88072,78.731674,17.214357,126.53,0.39679351,6.044394,3.6333566,9.4180222,345.91013,428.39575,23.289948,0,0,9.4210396,196.99406,116.20506,32.710987,397.39499,2400,44,160
S(=O)(=O)(Nc1cc2c(C)c(C(=O)N3CCCC3)[nH]c2cc1)CCCC,3478,36,56.955826,0,0,2,3,3,0,9,0,50,2,5,25,17,81.527977,1.6305596,0,0,18,0,0,25,0,3,3,0,1,1.5584762,-2.5857401,-0.49763417,0.51910996,2.6699424,-2.6342244,-0.45170212,0.60876274,2.6833565,-2.3448892,-0.27546412,0.74834895,2.9340093,38.064175,7,0.25925925,10,52,1,27,5,7,0.25925925,41,0,18.026733,15.578502,11.681798,12.53517,11.909816,10.483725,6.1951408,7.2507834,0,0,0.83941847,14,0,-0.85575902,-0.39285111,0.03001662,2.687808,-0.96506739,-0.32278901,0.086787634,2.7611687,-0.52668226,-0.15420319,0.20029181,2.9817193,5.5093384,14.188128,8.0480766,2.5479336,2.2021203,-3.9846156,1.378635,6.0514665,9.9899702,-0.22255449,7.5432334,14,1.6991398,0.15007953,19.753086,8.3471403,4.6464,16.643322,6.97999,3.8633878,4.6468091,6,2,1,0,2.9219999,-3.4628699,9.926156,0,1,15,1,3,6,0,0,0,1.4212897,-1.4212897,0.29723006,0.2217105,143.27312,6.6995511,63.107059,0,0,12.949531,17.784555,31.616989,0,8.0752068,0,37.6991,13.566921,0,0.75505686,0.27170196,0.1531371,0.24494313,0.72829807,0.091806017,252.77193,90.958214,51.266022,82.000107,243.81381,30.734087,0.5,1,0,0,0,0,1,0,0,0,1,0,334.77203,0,0,0,334.77203,0,7,0,3,0,0,0.51999998,3.2541201,0,72.959785,23.426271,54.11272,29.804539,0,0,57.646656,75.473625,69.408775,10.04907,72.033905,3.1243138,16.78553,5.9423227,23.878847,128.40317,59.371506,73.29277,82.269997,0.42433795,5.7548876,3.5221388,8.9740858,334.77203,402.99567,45.583443,0,0,13.757783,252.37566,23.05514,59.341228,363.48199,1591,37,132
Clc1c(C(CN2C(=O)C(C(=O)O)=CC=C2)c2c3c([nH]c2)cccc3)cccc1,4439,5441,56.84148,0,0,2,3,3,0,15,0,45,3,6,28,21,72.784142,1.6174253,0,0,22,1,0,17,0,2,3,0,0,1.5325739,-2.5413203,-0.62555653,0.64808547,2.5329702,-2.5791354,-0.50819403,0.75923985,2.5795822,-2.258569,-0.42089233,0.82256806,2.8173115,23.560518,5,0.16129032,16,48,4,31,3,5,0.16129032,28,0,19.672998,15.557477,12.21266,14.38854,13.558551,9.1698265,6.634316,9.1910715,1,1,0.83282119,11,0,-0.86264712,-0.42760366,0.096999146,2.710242,-0.93910527,-0.32921511,0.16480272,2.816195,-0.49813095,-0.21993962,0.24867411,3.0104797,4.6332402,11.238412,5.9474669,4.6158423,4.9194317,-6.1031027,0,12.316194,10.881338,-0.99697989,4.4813399,14,1.0207522,3.4592183,21.240376,9.4276857,4.54179,15.31179,6.7073278,3.2010598,3.6679001,5,2,1,0,3.865,-5.0858002,10.887352,0,1,22,1,4,5,0,0,0,1.2966315,-1.2966315,0.25362438,0.22623461,130.88504,54.026848,22.508045,0,0,12.949531,14.708499,33.825527,29.581947,13.566921,0,5.6825762,27.133842,0,0.82464504,0.31835532,0.095156245,0.17535496,0.68164468,0.080198705,284.39432,109.79082,32.816418,60.474449,235.07796,27.65803,0.45454547,0.83333331,0,0,0,0,1,0,0,0,1,0,344.86877,0,0,0,344.86877,0,6,0,4,0,0,0.39285713,4.3200998,0,16.128561,64.509964,43.824806,6.37115,3.185575,7.9114027,215.57765,0,39.148643,10.81655,47.724434,3.1243138,42.170757,17.468128,4.7171016,210.86055,31.443827,39.148643,73.400002,0.39893496,5.9541965,3.2457786,9.3708706,344.86877,451.12445,13.566921,0,0,5.6825762,270.82739,27.65803,46.383339,392.84198,1889,47,150
Clc1c(C(=O)Nc2cc(c(OC)cc2)C2=CCC(C(=O)NC)CC2)ccc(F)c1,4536,9946,60.732445,0,0,2,3,3,0,12,0,51,2,5,29,22,86.323814,1.6926239,0,0,22,1,1,22,0,2,3,0,0,1.5389388,-2.6566095,-0.6170013,0.64236933,2.6544333,-2.6627789,-0.46497032,0.74552459,2.752332,-2.400943,-0.42923281,0.81581897,2.9142776,30.825554,5,0.16129032,12,53,3,31,1,7,0.22580644,38,0,20.965891,16.976725,13.240123,14.84457,13.922254,9.6582661,6.6317163,8.5656462,1,1,0.84656191,16,0,-0.84463525,-0.42483479,0.045714531,2.6934333,-1.1618434,-0.30441025,0.18150398,2.8135347,-0.51717252,-0.20653993,0.18933679,2.9738634,5.4756198,12.141377,7.456708,4.7869635,4.7869635,-5.8377628,0,10.02142,11.122874,0,14,14,1,0,23.658689,11.039481,6.0357141,18.217941,8.4160633,4.5675049,5.2870121,5,2,1,0,3.7019999,-5.2804399,11.242525,0,1,18,1,3,6,1,0,0,1.6473849,-1.6473849,0.16994579,0.19891801,144.48499,24.094896,9.0208454,69.557892,0,25.899061,0,18.017035,29.581947,0,0,23.273788,27.133842,2.503756,0.78903323,0.26905504,0.14163788,0.21096678,0.73094493,0.069328897,294.7576,100.51037,52.911385,78.810448,273.05768,25.899061,0.5,1,0,0,0,0,1,0,0,0,1,0,373.56805,0,0,0,373.56805,0,8,0,3,0,0,0.41379312,4.6694999,29.010639,28.528318,32.983234,0,34.644161,68.281059,3.5006065,126.68787,56.605217,62.108932,11.17419,47.724434,25.960001,31.542564,15.115185,23.953074,180.10751,10.517568,107.4297,67.43,0.3796615,5.9541965,3.6992531,9.4123001,373.56805,466.2435,29.637598,0,0,11.365152,306.66623,25.899061,41.00275,416.88,2444,47,148
Clc1c(C(=O)Nc2cc(c(OC)cc2)C2=CCC(OC)CC2)ccc(F)c1,4546,62,57.205654,0,0,2,3,3,0,12,0,48,1,4,27,22,78.845978,1.6426246,0,0,21,1,1,21,0,1,3,0,0,1.5453396,-2.6624334,-0.61696732,0.64212221,2.6333029,-2.6033785,-0.4647674,0.76148963,2.728431,-2.4062304,-0.42920628,0.81754875,2.8928435,30.030348,5,0.1724138,12,50,2,29,2,6,0.20689656,36,0,19.38854,15.976726,12.740123,14.26722,13.01157,9.0594168,6.3430409,8.2323132,1,1,0.84003401,15,0,-0.81584352,-0.42312339,0.045736119,2.650964,-0.99306262,-0.25496241,0.18009999,2.7855337,-0.51986814,-0.19045579,0.19630051,2.9336872,4.8872213,9.0979557,6.503695,4.792913,4.792913,-5.5990415,0,9.0077848,10.370287,0,14,14,1,0,21.702734,10.15625,5.5384617,17.349554,8.0447693,4.3571196,5.1693759,4,1,1,1,4.6690001,-5.1805801,10.54482,0,1,18,1,3,6,1,0,0,1.4922352,-1.4922352,0.18761528,0.23670654,128.6765,37.694851,17.479364,71.316856,0,12.949531,0,18.017035,29.581947,0,0,17.591211,13.566921,5.0075121,0.86042136,0.23804767,0.10277784,0.13957864,0.76195234,0.036800805,302.76654,83.764626,36.165646,49.115177,268.1171,12.949531,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,351.88171,0,0,0,351.88171,0,8,0,3,0,0,0.37037036,5.3223,10.999887,23.269535,26.589556,0,30.233366,70.767738,3.5006065,126.68787,56.605217,62.108932,10.49822,34.862103,25.960001,9.1210184,21.583834,23.953074,180.10751,5.2587838,109.91638,47.560001,0.40063059,5.8579812,3.589808,9.2093983,351.88171,438.89413,18.574432,0,0,5.6825762,314.6752,12.949531,24.25701,389.854,1978,43,138
S(=O)(=O)(CCC)N1Cc2c(C)n[nH]c2CC1,4556,27429,36.739483,0,0,1,1,4,0,5,0,33,2,6,16,10,57.003967,1.727393,0,0,10,0,0,17,0,3,2,0,1,1.992538,-2.6766062,-0.20190947,0.21363081,2.6761611,-2.7343028,-0.23204693,0.21552852,2.6512725,-2.3844864,0.040514112,0.29742315,2.9822066,27.70052,3,0.17647059,5,34,0,17,4,3,0.17647059,29,0,11.759149,10.471203,7.0355339,7.2675848,7.5428419,7.1576304,3.4142137,3.7676203,0,0,0.88746494,8,0,-0.84306586,-0.35295361,-0.076615788,2.5931392,-0.90825844,-0.36256659,-0.037,2.6064358,-0.52111191,-0.093114391,0.014952908,2.8623385,6.3821244,10.664288,7.6622319,-0.13031872,-0.11935767,-1.6712627,1.4319813,2.3991542,6.3637123,0.000154071,12.870899,10.808434,1.9857271,0.49696648,12.456747,4.704,2.4882812,11.904053,4.4809322,2.3646061,3.3338282,5,1,1,0,0.296,-0.85768002,6.3188396,0,1,10,1,2,3,0,0,0,0.94817704,-0.94817704,0.44593665,0.25539777,77.830597,63.107059,15.808495,0,0,0,17.784555,0,0,0,18.842079,32.016521,0,0,0.77904421,0.22564781,0.14204988,0.22095582,0.77435219,0.078905948,175.58823,50.858601,32.016521,49.801079,174.5307,17.784555,0.5,1,0,0,0,0,1,0,0,0,1,0,225.38931,0,0,0,225.38931,0,4,0,2,0,0,0.625,1.08239,0,66.353256,23.303751,35.673141,8.69907,18.868406,0,0,18.868406,85.091606,6.1721501,48.171688,18.181568,16.663008,8.69907,0,56.176388,35.673141,73.29277,66.059998,0.56510133,5.0874629,2.7893388,7.7056093,225.38931,254.87767,32.016521,0,0,0,164.42509,10.105608,50.858601,243.33099,422,24,84
Clc1c(C(=O)NNC(=O)c2nccnc2)[nH]c2c1cc(OC(F)(F)F)cc2,4561,15838,44.158138,0,0,2,4,5,0,15,0,36,3,8,27,17,77.865204,2.1629221,0,0,15,1,3,9,0,5,3,0,0,1.480222,-2.276222,-0.60341114,0.64792961,2.3309753,-2.6435122,-0.53511083,0.67193151,2.4191768,-1.953303,-0.39731017,0.76740009,2.6123452,20.999863,4,0.13793103,16,38,2,29,2,7,0.24137931,20,0,19.604084,13.851061,7.9641018,9.3614426,12.743002,7.5586357,3.3600423,4.7079082,0,0,1.0143077,15,0,-0.85355181,-0.44551387,0.13807702,2.3804214,-1.2871195,-0.38361034,0.26019999,2.4797444,-0.48321053,-0.21766281,0.21654505,2.6803887,9.2971592,13.03485,3.4036353,2.9470348,2.9470387,-4.9477181,0,10.580666,9.0933876,9.21E-06,14,12.035762,1.000116,5.49E-06,21.702734,9.212018,5.7577853,15.625504,6.5419064,4.0472126,3.7859476,8,3,1,0,2.3982899,-3.5864799,8.9111691,0,1,16,1,3,4,0,0,0,2.2049694,-2.2049694,0.2400482,0.11879296,49.634022,11.219297,69.35704,13.399102,0,0,41.194542,0,29.581947,54.567986,0,17.047728,29.637598,0,0.72158134,0.41450882,0.14790723,0.27841869,0.58549118,0.13051146,227.7594,130.83527,46.685326,87.879868,184.804,41.194542,0.46666667,0.875,0,0,0,0,1,0,0,0,1,0,315.63925,0,0,0,315.63925,0,8,0,3,0,0,0.66666669,2.5847001,46.776344,53.905994,16.78553,0,53.237926,0,3.5006065,109.28973,0,89.272415,8.69561,47.724434,89.451286,62.379356,14.257529,4.7171016,104.57262,10.517568,39.148643,109,0.40063059,5.8579812,3.6864853,9.1871099,315.63925,385.13361,41.00275,0,0,24.524654,224.2128,25.899061,65.527405,399.716,2068,40,142
